Time,Channel A,Channel B
(ms),(V),(V)

-10.01170930,0.06384473,-6.17938800
-10.00530930,0.05490280,-6.17938800
-9.99890930,0.02804651,-6.17938800
-9.99250930,0.01910459,-6.17938800
-9.98610930,0.00122074,-6.17938800
-9.97970930,-0.00772118,-6.17938800
-9.97330930,-0.00772118,-6.17938800
-9.96690930,-0.00772118,-6.17938800
-9.96050930,-0.01669363,-6.17938800
-9.95410930,-0.01669363,-6.17938800
-9.94770930,-0.01669363,-6.17938800
-9.94130930,-0.00772118,-6.17938800
-9.93490930,0.00122074,-6.17938800
-9.92850930,0.01016266,-6.17938800
-9.92210930,0.01016266,-6.17938800
-9.91570930,0.01910459,-6.17938800
-9.90930930,0.01910459,-6.17938800
-9.90290930,0.01910459,-6.17938800
-9.89650930,0.01910459,-6.17938800
-9.89010930,0.01910459,-6.17938800
-9.88370930,0.01910459,-6.17938800
-9.87730930,0.01910459,-6.17938800
-9.87090930,0.01910459,-6.17938800
-9.86450930,0.01910459,-6.17938800
-9.85810930,0.01910459,-6.17938800
-9.85170930,0.01910459,-6.17938800
-9.84530931,0.01016266,-6.17938800
-9.83890931,0.01016266,-6.17938800
-9.83250931,0.01016266,-6.17938800
-9.82610931,0.01016266,-6.17938800
-9.81970931,0.01016266,-6.17938800
-9.81330931,0.01016266,-6.17938800
-9.80690931,0.00122074,-6.17938800
-9.80050931,0.00122074,-6.17938800
-9.79410931,0.01016266,-6.17938800
-9.78770931,0.01016266,-6.17938800
-9.78130931,0.01016266,-6.17938800
-9.77490931,0.01016266,-6.17938800
-9.76850931,0.01016266,-6.17938800
-9.76210931,0.01016266,-6.17938800
-9.75570931,0.01016266,-6.17938800
-9.74930931,0.01016266,-6.17938800
-9.74290931,-0.00772118,-6.17938800
-9.73650931,-0.00772118,-6.17938800
-9.73010931,-0.01669363,-6.17938800
-9.72370931,-0.03457747,-6.17938800
-9.71730931,-0.03457747,-6.17938800
-9.71090931,-0.03457747,-6.17938800
-9.70450931,-0.04351939,-6.17938800
-9.69810931,-0.04351939,-6.17938800
-9.69170931,-0.03457747,-6.17938800
-9.68530931,-0.02563555,-6.17938800
-9.67890931,-0.01669363,-6.17938800
-9.67250932,0.00122074,-6.17938800
-9.66610932,0.01016266,-6.17938800
-9.65970932,0.03701895,-6.17938800
-9.65330932,0.04596087,-6.17938800
-9.64690932,0.06384473,-6.17938800
-9.64050932,0.08172857,-6.17938800
-9.63410932,0.08172857,-6.17938800
-9.62770932,0.08172857,-6.17938800
-9.62130932,0.08172857,-6.17938800
-9.61490932,0.08172857,-6.17938800
-9.60850932,0.08172857,-6.17938800
-9.60210932,0.07278664,-6.17938800
-9.59570932,0.08172857,-6.17938800
-9.58930932,0.08172857,-6.17938800
-9.58290932,0.07278664,-6.17938800
-9.57650932,0.08172857,-6.17938800
-9.57010932,0.07278664,-6.17938800
-9.56370932,0.07278664,-6.17938800
-9.55730932,0.07278664,-6.17938800
-9.55090932,0.06384473,-6.17938800
-9.54450932,0.06384473,-6.17938800
-9.53810932,0.06384473,-6.17938800
-9.53170932,0.07278664,-6.17938800
-9.52530932,0.06384473,-6.17938800
-9.51890932,0.07278664,-6.17938800
-9.51250932,0.07278664,-6.17938800
-9.50610933,0.07278664,-6.17938800
-9.49970933,0.08172857,-6.08935800
-9.49330933,0.08172857,-6.17938800
-9.48690933,0.07278664,-6.08935800
-9.48050933,0.07278664,-6.17938800
-9.47410933,0.08172857,-6.17938800
-9.46770933,0.07278664,-6.17938800
-9.46130933,0.08172857,-6.08935800
-9.45490933,0.07278664,-6.17938800
-9.44850933,0.07278664,-6.17938800
-9.44210933,0.07278664,-6.17938800
-9.43570933,0.07278664,-6.17938800
-9.42930933,0.06384473,-6.17938800
-9.42290933,0.06384473,-6.17938800
-9.41650933,0.06384473,-6.17938800
-9.41010933,0.06384473,-6.17938800
-9.40370933,0.06384473,-6.08935800
-9.39730933,0.05490280,-6.17938800
-9.39090933,0.05490280,-6.17938800
-9.38450933,0.05490280,-6.17938800
-9.37810933,0.05490280,-6.17938800
-9.37170933,0.04596087,-6.17938800
-9.36530933,0.04596087,-6.17938800
-9.35890933,0.04596087,-6.08935800
-9.35250933,0.03701895,-6.17938800
-9.34610933,0.02804651,-6.17938800
-9.33970934,0.03701895,-6.17938800
-9.33330934,0.02804651,-6.17938800
-9.32690934,0.02804651,-6.17938800
-9.32050934,0.03701895,-6.17938800
-9.31410934,0.02804651,-6.17938800
-9.30770934,0.02804651,-6.17938800
-9.30130934,0.03701895,-6.17938800
-9.29490934,0.03701895,-6.17938800
