Time,Channel A,Channel B
(ms),(mV),(V)

-10.01450699,35.82873000,-6.17938800
-10.00810699,31.35777000,-6.17938800
-10.00170699,26.87155000,-6.17938800
-9.99530699,17.91437000,-6.08935800
-9.98890699,13.42814000,-6.17938800
-9.98250699,8.94192300,-6.08935800
-9.97610699,4.45570200,-6.17938800
-9.96970699,4.45570200,-6.17938800
-9.96330699,-0.01525925,-6.17938800
-9.95690699,-0.01525925,-6.17938800
-9.95050699,4.45570200,-6.17938800
-9.94410699,4.45570200,-6.17938800
-9.93770699,13.42814000,-6.17938800
-9.93130699,13.42814000,-6.17938800
-9.92490699,8.94192300,-6.17938800
-9.91850699,13.42814000,-6.17938800
-9.91210699,17.91437000,-6.17938800
-9.90570699,17.91437000,-6.17938800
-9.89930700,26.87155000,-6.17938800
-9.89290700,26.87155000,-6.17938800
-9.88650700,22.38533000,-6.17938800
-9.88010700,22.38533000,-6.08935800
-9.87370700,17.91437000,-6.17938800
-9.86730700,22.38533000,-6.17938800
-9.86090700,22.38533000,-6.17938800
-9.85450700,22.38533000,-6.17938800
-9.84810700,26.87155000,-6.17938800
-9.84170700,26.87155000,-6.17938800
-9.83530700,26.87155000,-6.17938800
-9.82890700,22.38533000,-6.17938800
-9.82250700,22.38533000,-6.17938800
-9.81610700,22.38533000,-6.17938800
-9.80970700,26.87155000,-6.17938800
-9.80330700,26.87155000,-6.17938800
-9.79690700,35.82873000,-6.17938800
-9.79050700,35.82873000,-6.17938800
-9.78410700,40.29969000,-6.17938800
-9.77770700,40.29969000,-6.17938800
-9.77130700,26.87155000,-6.17938800
-9.76490700,26.87155000,-6.17938800
-9.75850700,17.91437000,-6.08935800
-9.75210700,17.91437000,-6.17938800
-9.74570700,17.91437000,-6.08935800
-9.73930700,13.42814000,-6.17938800
-9.73290700,13.42814000,-6.17938800
-9.72650701,8.94192300,-6.17938800
-9.72010701,8.94192300,-6.17938800
-9.71370701,13.42814000,-6.17938800
-9.70730701,13.42814000,-6.17938800
-9.70090701,8.94192300,-6.17938800
-9.69450701,8.94192300,-6.17938800
-9.68810701,4.45570200,-6.17938800
-9.68170701,8.94192300,-6.17938800
-9.67530701,4.45570200,-6.17938800
-9.66890701,4.45570200,-6.17938800
-9.66250701,13.42814000,-6.17938800
-9.65610701,13.42814000,-6.17938800
-9.64970701,13.42814000,-6.17938800
-9.64330701,13.42814000,-6.17938800
-9.63690701,13.42814000,-6.17938800
-9.63050701,17.91437000,-6.17938800
-9.62410701,17.91437000,-6.17938800
-9.61770701,22.38533000,-6.17938800
-9.61130701,26.87155000,-6.17938800
-9.60490701,26.87155000,-6.17938800
-9.59850701,31.35777000,-6.17938800
-9.59210701,31.35777000,-6.17938800
-9.58570701,31.35777000,-6.17938800
-9.57930701,31.35777000,-6.17938800
-9.57290701,26.87155000,-6.08935800
-9.56650701,22.38533000,-6.08935800
-9.56010702,17.91437000,-6.17938800
-9.55370702,17.91437000,-6.17938800
-9.54730702,22.38533000,-6.17938800
-9.54090702,22.38533000,-6.17938800
-9.53450702,22.38533000,-6.17938800
-9.52810702,22.38533000,-6.17938800
-9.52170702,17.91437000,-6.08935800
-9.51530702,17.91437000,-6.17938800
-9.50890702,22.38533000,-6.08935800
-9.50250702,22.38533000,-6.17938800
-9.49610702,22.38533000,-6.08935800
-9.48970702,22.38533000,-6.17938800
-9.48330702,22.38533000,-6.17938800
-9.47690702,22.38533000,-6.08935800
-9.47050702,17.91437000,-6.17938800
-9.46410702,17.91437000,-6.17938800
-9.45770702,17.91437000,-6.17938800
-9.45130702,13.42814000,-6.17938800
-9.44490702,17.91437000,-6.17938800
-9.43850702,22.38533000,-6.17938800
-9.43210702,26.87155000,-6.08935800
-9.42570702,31.35777000,-6.17938800
-9.41930702,31.35777000,-6.17938800
-9.41290702,35.82873000,-6.17938800
-9.40650702,35.82873000,-6.17938800
-9.40010702,35.82873000,-6.08935800
-9.39370703,35.82873000,-6.17938800
-9.38730703,26.87155000,-6.17938800
-9.38090703,26.87155000,-6.08935800
-9.37450703,17.91437000,-6.17938800
-9.36810703,13.42814000,-6.08935800
-9.36170703,17.91437000,-6.17938800
-9.35530703,17.91437000,-6.17938800
-9.34890703,17.91437000,-6.17938800
-9.34250703,26.87155000,-6.17938800
-9.33610703,26.87155000,-6.08935800
-9.32970703,26.87155000,-6.17938800
-9.32330703,26.87155000,-6.08935800
-9.31690703,17.91437000,-6.17938800
-9.31050703,13.42814000,-6.17938800
-9.30410703,8.94192300,-6.08935800
-9.29770703,8.94192300,-6.08935800
-9.29130703,8.94192300,-6.17938800
-9.28490703,4.45570200,-6.17938800
-9.27850703,8.94192300,-6.08935800
-9.27210703,4.45570200,-6.08935800
-9.26570703,4.45570200,-6.08935800
-9.25930703,4.45570200,-6.08935800
-9.25290703,4.45570200,-6.17938800
-9.24650703,8.94192300,-6.08935800
-9.24010703,17.91437000,-6.17938800
-9.23370703,17.91437000,-6.17938800
-9.22730703,26.87155000,-6.08935800
-9.22090704,22.38533000,-6.17938800
-9.21450704,22.38533000,-6.17938800
-9.20810704,26.87155000,-6.08935800
-9.20170704,26.87155000,-6.08935800
-9.19530704,31.35777000,-6.08935800
-9.18890704,35.82873000,-6.17938800
-9.18250704,35.82873000,-6.08935800
-9.17610704,40.29969000,-6.08935800
-9.16970704,31.35777000,-6.08935800
-9.16330704,31.35777000,-6.08935800
-9.15690704,31.35777000,-6.08935800
-9.15050704,31.35777000,-6.08935800
-9.14410704,31.35777000,-6.08935800
-9.13770704,35.82873000,-6.08935800
-9.13130704,35.82873000,-6.08935800
-9.12490704,40.29969000,-6.08935800
-9.11850704,31.35777000,-6.17938800
-9.11210704,31.35777000,-6.08935800
-9.10570704,26.87155000,-6.08935800
-9.09930704,26.87155000,-6.17938800
-9.09290704,35.82873000,-6.08935800
-9.08650704,35.82873000,-6.08935800
-9.08010704,35.82873000,-6.08935800
-9.07370704,35.82873000,-6.17938800
-9.06730704,31.35777000,-6.08935800
-9.06090704,26.87155000,-6.17938800
-9.05450705,31.35777000,-6.08935800
-9.04810705,31.35777000,-6.08935800
-9.04170705,35.82873000,-6.08935800
-9.03530705,35.82873000,-6.08935800
-9.02890705,35.82873000,-6.08935800
-9.02250705,35.82873000,-6.08935800
-9.01610705,31.35777000,-6.08935800
