Time,Channel A,Channel B
(ms),(mV),(V)

-10.01357939,4.45570200,-6.17938800
-10.00717939,4.45570200,-6.17938800
-10.00077939,4.45570200,-6.17938800
-9.99437939,8.94192300,-6.17938800
-9.98797939,8.94192300,-6.17938800
-9.98157939,4.45570200,-6.17938800
-9.97517939,-0.01525925,-6.17938800
-9.96877939,-0.01525925,-6.17938800
-9.96237939,4.45570200,-6.17938800
-9.95597939,4.45570200,-6.17938800
-9.94957939,8.94192300,-6.17938800
-9.94317940,4.45570200,-6.17938800
-9.93677940,4.45570200,-6.17938800
-9.93037940,4.45570200,-6.17938800
-9.92397940,13.42814000,-6.17938800
-9.91757940,17.91437000,-6.17938800
-9.91117940,13.42814000,-6.08935800
-9.90477940,13.42814000,-6.17938800
-9.89837940,13.42814000,-6.17938800
-9.89197940,17.91437000,-6.08935800
-9.88557940,13.42814000,-6.17938800
-9.87917940,17.91437000,-6.17938800
-9.87277940,13.42814000,-6.17938800
-9.86637940,13.42814000,-6.08935800
-9.85997940,8.94192300,-6.17938800
-9.85357940,13.42814000,-6.17938800
-9.84717940,13.42814000,-6.17938800
-9.84077940,13.42814000,-6.17938800
-9.83437940,8.94192300,-6.17938800
-9.82797940,8.94192300,-6.17938800
-9.82157940,13.42814000,-6.08935800
-9.81517940,17.91437000,-6.17938800
-9.80877940,17.91437000,-6.17938800
-9.80237940,13.42814000,-6.17938800
-9.79597940,13.42814000,-6.17938800
-9.78957940,13.42814000,-6.17938800
-9.78317940,17.91437000,-6.08935800
-9.77677941,17.91437000,-6.17938800
-9.77037941,17.91437000,-6.17938800
-9.76397941,13.42814000,-6.17938800
-9.75757941,13.42814000,-6.17938800
-9.75117941,17.91437000,-6.17938800
-9.74477941,22.38533000,-6.17938800
-9.73837941,17.91437000,-6.17938800
-9.73197941,13.42814000,-6.08935800
-9.72557941,13.42814000,-6.17938800
-9.71917941,8.94192300,-6.17938800
-9.71277941,13.42814000,-6.17938800
-9.70637941,17.91437000,-6.17938800
-9.69997941,17.91437000,-6.17938800
-9.69357941,17.91437000,-6.17938800
-9.68717941,22.38533000,-6.17938800
-9.68077941,31.35777000,-6.17938800
-9.67437941,35.82873000,-6.17938800
-9.66797941,40.29969000,-6.17938800
-9.66157941,35.82873000,-6.17938800
-9.65517941,26.87155000,-6.17938800
-9.64877941,26.87155000,-6.17938800
-9.64237941,31.35777000,-6.17938800
-9.63597941,31.35777000,-6.17938800
-9.62957941,26.87155000,-6.17938800
-9.62317941,17.91437000,-6.17938800
-9.61677941,13.42814000,-6.08935800
-9.61037941,8.94192300,-6.17938800
-9.60397942,13.42814000,-6.08935800
-9.59757942,13.42814000,-6.08935800
-9.59117942,-0.01525925,-6.17938800
-9.58477942,-0.01525925,-6.17938800
-9.57837942,-4.50148000,-6.17938800
-9.57197942,-0.01525925,-6.17938800
-9.56557942,-0.01525925,-6.17938800
-9.55917942,-0.01525925,-6.17938800
-9.55277942,-4.50148000,-6.17938800
-9.54637942,-4.50148000,-6.17938800
-9.53997942,-0.01525925,-6.17938800
-9.53357942,4.45570200,-6.17938800
-9.52717942,4.45570200,-6.17938800
-9.52077942,4.45570200,-6.17938800
-9.51437942,4.45570200,-6.17938800
-9.50797942,4.45570200,-6.17938800
-9.50157942,8.94192300,-6.17938800
-9.49517942,13.42814000,-6.17938800
-9.48877942,8.94192300,-6.17938800
-9.48237942,4.45570200,-6.17938800
-9.47597942,4.45570200,-6.17938800
-9.46957942,4.45570200,-6.17938800
-9.46317942,4.45570200,-6.17938800
-9.45677942,4.45570200,-6.17938800
-9.45037942,-0.01525925,-6.17938800
-9.44397942,-4.50148000,-6.17938800
-9.43757943,-4.50148000,-6.08935800
-9.43117943,4.45570200,-6.17938800
-9.42477943,4.45570200,-6.17938800
-9.41837943,4.45570200,-6.08935800
-9.41197943,4.45570200,-6.17938800
-9.40557943,4.45570200,-6.17938800
-9.39917943,8.94192300,-6.08935800
-9.39277943,13.42814000,-6.17938800
-9.38637943,13.42814000,-6.17938800
-9.37997943,8.94192300,-6.17938800
-9.37357943,4.45570200,-6.17938800
-9.36717943,4.45570200,-6.17938800
-9.36077943,13.42814000,-6.08935800
-9.35437943,13.42814000,-6.17938800
-9.34797943,13.42814000,-6.08935800
-9.34157943,8.94192300,-6.17938800
-9.33517943,8.94192300,-6.08935800
-9.32877943,8.94192300,-6.08935800
-9.32237943,17.91437000,-6.17938800
-9.31597943,17.91437000,-6.17938800
-9.30957943,17.91437000,-6.08935800
-9.30317943,17.91437000,-6.08935800
-9.29677943,17.91437000,-6.08935800
-9.29037943,22.38533000,-6.17938800
-9.28397943,17.91437000,-6.08935800
-9.27757943,17.91437000,-6.17938800
-9.27117944,8.94192300,-6.08935800
-9.26477944,8.94192300,-6.17938800
-9.25837944,13.42814000,-6.17938800
-9.25197944,13.42814000,-6.08935800
-9.24557944,13.42814000,-6.08935800
-9.23917944,8.94192300,-6.17938800
-9.23277944,8.94192300,-6.08935800
-9.22637944,4.45570200,-6.08935800
-9.21997944,17.91437000,-6.17938800
-9.21357944,17.91437000,-6.08935800
-9.20717944,22.38533000,-6.08935800
-9.20077944,22.38533000,-6.08935800
-9.19437944,22.38533000,-6.08935800
-9.18797944,22.38533000,-6.08935800
-9.18157944,31.35777000,-6.08935800
-9.17517944,31.35777000,-6.08935800
-9.16877944,31.35777000,-6.08935800
-9.16237944,31.35777000,-6.08935800
-9.15597944,31.35777000,-6.08935800
-9.14957944,35.82873000,-6.08935800
-9.14317944,35.82873000,-6.08935800
-9.13677944,35.82873000,-6.08935800
-9.13037944,26.87155000,-6.08935800
-9.12397944,22.38533000,-6.08935800
-9.11757944,22.38533000,-6.08935800
-9.11117944,26.87155000,-6.17938800
-9.10477944,26.87155000,-6.08935800
-9.09837945,22.38533000,-6.08935800
-9.09197945,22.38533000,-6.08935800
-9.08557945,22.38533000,-6.08935800
-9.07917945,22.38533000,-6.17938800
-9.07277945,26.87155000,-6.08935800
-9.06637945,22.38533000,-6.08935800
-9.05997945,13.42814000,-6.08935800
-9.05357945,4.45570200,-6.08935800
-9.04717945,-0.01525925,-6.08935800
-9.04077945,-0.01525925,-6.08935800
-9.03437945,-4.50148000,-6.08935800
-9.02797945,-8.98770000,-6.08935800
-9.02157945,-13.47392000,-6.08935800
