Time,Channel A,Channel B
(ms),(mV),(V)

-10.01319289,35.82873000,-6.17938800
-10.00679289,31.35777000,-6.08935800
-10.00039289,35.82873000,-6.17938800
-9.99399289,31.35777000,-6.17938800
-9.98759289,35.82873000,-6.17938800
-9.98119289,31.35777000,-6.17938800
-9.97479289,31.35777000,-6.17938800
-9.96839289,31.35777000,-6.17938800
-9.96199290,26.87155000,-6.17938800
-9.95559290,35.82873000,-6.17938800
-9.94919290,31.35777000,-6.17938800
-9.94279290,40.29969000,-6.17938800
-9.93639290,31.35777000,-6.17938800
-9.92999290,31.35777000,-6.17938800
-9.92359290,22.38533000,-6.17938800
-9.91719290,26.87155000,-6.17938800
-9.91079290,17.91437000,-6.17938800
-9.90439290,22.38533000,-6.17938800
-9.89799290,13.42814000,-6.08935800
-9.89159290,17.91437000,-6.17938800
-9.88519290,8.94192300,-6.17938800
-9.87879290,17.91437000,-6.17938800
-9.87239290,13.42814000,-6.17938800
-9.86599290,13.42814000,-6.17938800
-9.85959290,13.42814000,-6.17938800
-9.85319290,13.42814000,-6.17938800
-9.84679290,22.38533000,-6.17938800
-9.84039290,17.91437000,-6.17938800
-9.83399290,26.87155000,-6.17938800
-9.82759290,22.38533000,-6.17938800
-9.82119290,26.87155000,-6.17938800
-9.81479290,26.87155000,-6.17938800
-9.80839290,35.82873000,-6.17938800
-9.80199290,40.29969000,-6.17938800
-9.79559290,49.27213000,-6.17938800
-9.78919291,53.74309000,-6.17938800
-9.78279291,67.20175000,-6.17938800
-9.77639291,58.22931000,-6.17938800
-9.76999291,67.20175000,-6.17938800
-9.76359291,58.22931000,-6.17938800
-9.75719291,62.71553000,-6.17938800
-9.75079291,53.74309000,-6.17938800
-9.74439291,49.27213000,-6.17938800
-9.73799291,44.78591000,-6.17938800
-9.73159291,35.82873000,-6.17938800
-9.72519291,31.35777000,-6.17938800
-9.71879291,17.91437000,-6.17938800
-9.71239291,17.91437000,-6.17938800
-9.70599291,8.94192300,-6.17938800
-9.69959291,13.42814000,-6.17938800
-9.69319291,4.45570200,-6.08935800
-9.68679291,13.42814000,-6.17938800
-9.68039291,8.94192300,-6.17938800
-9.67399291,17.91437000,-6.17938800
-9.66759291,17.91437000,-6.17938800
-9.66119291,22.38533000,-6.17938800
-9.65479291,22.38533000,-6.17938800
-9.64839291,31.35777000,-6.17938800
-9.64199291,26.87155000,-6.17938800
-9.63559291,31.35777000,-6.17938800
-9.62919291,26.87155000,-6.17938800
-9.62279292,26.87155000,-6.17938800
-9.61639292,26.87155000,-6.17938800
-9.60999292,31.35777000,-6.17938800
-9.60359292,31.35777000,-6.08935800
-9.59719292,26.87155000,-6.17938800
-9.59079292,31.35777000,-6.08935800
-9.58439292,26.87155000,-6.17938800
-9.57799292,31.35777000,-6.17938800
-9.57159292,26.87155000,-6.17938800
-9.56519292,35.82873000,-6.17938800
-9.55879292,35.82873000,-6.17938800
-9.55239292,44.78591000,-6.17938800
-9.54599292,44.78591000,-6.17938800
-9.53959292,58.22931000,-6.17938800
-9.53319292,53.74309000,-6.17938800
-9.52679292,62.71553000,-6.17938800
-9.52039292,58.22931000,-6.17938800
-9.51399292,62.71553000,-6.17938800
-9.50759292,53.74309000,-6.17938800
-9.50119292,58.22931000,-6.17938800
-9.49479292,49.27213000,-6.17938800
-9.48839292,44.78591000,-6.17938800
-9.48199292,35.82873000,-6.17938800
-9.47559292,22.38533000,-6.17938800
-9.46919292,22.38533000,-6.17938800
-9.46279292,13.42814000,-6.08935800
-9.45639293,13.42814000,-6.17938800
-9.44999293,4.45570200,-6.08935800
-9.44359293,4.45570200,-6.17938800
-9.43719293,-0.01525925,-6.17938800
-9.43079293,4.45570200,-6.17938800
-9.42439293,-4.50148000,-6.17938800
-9.41799293,4.45570200,-6.17938800
-9.41159293,-0.01525925,-6.17938800
-9.40519293,13.42814000,-6.17938800
-9.39879293,8.94192300,-6.08935800
-9.39239293,22.38533000,-6.17938800
-9.38599293,17.91437000,-6.17938800
-9.37959293,26.87155000,-6.08935800
-9.37319293,22.38533000,-6.08935800
-9.36679293,26.87155000,-6.17938800
-9.36039293,31.35777000,-6.17938800
-9.35399293,40.29969000,-6.08935800
-9.34759293,49.27213000,-6.17938800
-9.34119293,49.27213000,-6.17938800
-9.33479293,58.22931000,-6.17938800
-9.32839293,53.74309000,-6.17938800
-9.32199293,58.22931000,-6.17938800
-9.31559293,49.27213000,-6.08935800
-9.30919293,44.78591000,-6.17938800
-9.30279293,35.82873000,-6.08935800
-9.29639293,35.82873000,-6.08935800
-9.28999294,26.87155000,-6.08935800
-9.28359294,31.35777000,-6.08935800
-9.27719294,22.38533000,-6.08935800
-9.27079294,26.87155000,-6.17938800
-9.26439294,17.91437000,-6.17938800
-9.25799294,22.38533000,-6.17938800
-9.25159294,17.91437000,-6.08935800
-9.24519294,17.91437000,-6.17938800
-9.23879294,17.91437000,-6.17938800
-9.23239294,17.91437000,-6.17938800
-9.22599294,22.38533000,-6.17938800
-9.21959294,17.91437000,-6.08935800
-9.21319294,22.38533000,-6.08935800
-9.20679294,17.91437000,-6.17938800
-9.20039294,22.38533000,-6.08935800
-9.19399294,17.91437000,-6.08935800
-9.18759294,22.38533000,-6.08935800
-9.18119294,22.38533000,-6.08935800
-9.17479294,26.87155000,-6.08935800
-9.16839294,26.87155000,-6.08935800
-9.16199294,35.82873000,-6.08935800
-9.15559294,31.35777000,-6.08935800
-9.14919294,40.29969000,-6.08935800
-9.14279294,31.35777000,-6.08935800
-9.13639294,40.29969000,-6.08935800
-9.12999294,35.82873000,-6.08935800
-9.12359294,40.29969000,-6.08935800
-9.11719295,40.29969000,-6.08935800
-9.11079295,40.29969000,-6.08935800
-9.10439295,44.78591000,-6.08935800
-9.09799295,40.29969000,-6.08935800
-9.09159295,44.78591000,-6.08935800
-9.08519295,35.82873000,-6.08935800
-9.07879295,35.82873000,-6.08935800
-9.07239295,26.87155000,-6.08935800
-9.06599295,31.35777000,-6.08935800
-9.05959295,22.38533000,-6.08935800
-9.05319295,26.87155000,-6.08935800
-9.04679295,17.91437000,-6.08935800
-9.04039295,22.38533000,-6.08935800
-9.03399295,4.45570200,-6.08935800
-9.02759295,8.94192300,-6.08935800
-9.02119295,-4.50148000,-6.08935800
-9.01479295,-0.01525925,-6.08935800
