Time,Channel A,Channel B
(ms),(mV),(V)

-10.01185365,8.94192300,-6.17938800
-10.00545365,13.42814000,-6.17938800
-9.99905365,4.45570200,-6.08935800
-9.99265365,4.45570200,-6.17938800
-9.98625365,13.42814000,-6.17938800
-9.97985365,4.45570200,-6.08935800
-9.97345365,4.45570200,-6.17938800
-9.96705365,8.94192300,-6.17938800
-9.96065365,4.45570200,-6.17938800
-9.95425365,8.94192300,-6.17938800
-9.94785365,17.91437000,-6.17938800
-9.94145365,13.42814000,-6.17938800
-9.93505365,22.38533000,-6.17938800
-9.92865366,26.87155000,-6.17938800
-9.92225366,22.38533000,-6.17938800
-9.91585366,26.87155000,-6.17938800
-9.90945366,35.82873000,-6.17938800
-9.90305366,26.87155000,-6.17938800
-9.89665366,35.82873000,-6.17938800
-9.89025366,35.82873000,-6.17938800
-9.88385366,31.35777000,-6.08935800
-9.87745366,35.82873000,-6.17938800
-9.87105366,31.35777000,-6.17938800
-9.86465366,22.38533000,-6.17938800
-9.85825366,22.38533000,-6.08935800
-9.85185366,22.38533000,-6.08935800
-9.84545366,13.42814000,-6.17938800
-9.83905366,17.91437000,-6.17938800
-9.83265366,22.38533000,-6.17938800
-9.82625366,17.91437000,-6.17938800
-9.81985366,26.87155000,-6.17938800
-9.81345366,22.38533000,-6.17938800
-9.80705366,13.42814000,-6.17938800
-9.80065366,22.38533000,-6.17938800
-9.79425366,13.42814000,-6.08935800
-9.78785366,8.94192300,-6.17938800
-9.78145366,13.42814000,-6.17938800
-9.77505366,-0.01525925,-6.17938800
-9.76865366,-0.01525925,-6.17938800
-9.76225367,4.45570200,-6.17938800
-9.75585367,-4.50148000,-6.17938800
-9.74945367,-0.01525925,-6.17938800
-9.74305367,4.45570200,-6.17938800
-9.73665367,4.45570200,-6.17938800
-9.73025367,4.45570200,-6.08935800
-9.72385367,13.42814000,-6.17938800
-9.71745367,4.45570200,-6.17938800
-9.71105367,8.94192300,-6.17938800
-9.70465367,13.42814000,-6.08935800
-9.69825367,8.94192300,-6.08935800
-9.69185367,13.42814000,-6.08935800
-9.68545367,17.91437000,-6.17938800
-9.67905367,17.91437000,-6.17938800
-9.67265367,22.38533000,-6.17938800
-9.66625367,26.87155000,-6.08935800
-9.65985367,22.38533000,-6.17938800
-9.65345367,26.87155000,-6.17938800
-9.64705367,26.87155000,-6.17938800
-9.64065367,22.38533000,-6.17938800
-9.63425367,26.87155000,-6.17938800
-9.62785367,31.35777000,-6.17938800
-9.62145367,22.38533000,-6.17938800
-9.61505367,31.35777000,-6.17938800
-9.60865367,26.87155000,-6.17938800
-9.60225367,22.38533000,-6.17938800
-9.59585367,26.87155000,-6.17938800
-9.58945368,17.91437000,-6.08935800
-9.58305368,13.42814000,-6.17938800
-9.57665368,17.91437000,-6.17938800
-9.57025368,8.94192300,-6.17938800
-9.56385368,4.45570200,-6.17938800
-9.55745368,8.94192300,-6.17938800
-9.55105368,4.45570200,-6.17938800
-9.54465368,4.45570200,-6.08935800
-9.53825368,13.42814000,-6.17938800
-9.53185368,4.45570200,-6.17938800
-9.52545368,8.94192300,-6.17938800
-9.51905368,13.42814000,-6.17938800
-9.51265368,4.45570200,-6.17938800
-9.50625368,8.94192300,-6.17938800
-9.49985368,13.42814000,-6.17938800
-9.49345368,8.94192300,-6.17938800
-9.48705368,13.42814000,-6.17938800
-9.48065368,17.91437000,-6.17938800
-9.47425368,13.42814000,-6.08935800
-9.46785368,17.91437000,-6.17938800
-9.46145368,22.38533000,-6.17938800
-9.45505368,17.91437000,-6.17938800
-9.44865368,17.91437000,-6.17938800
-9.44225368,17.91437000,-6.17938800
-9.43585368,8.94192300,-6.17938800
-9.42945368,8.94192300,-6.17938800
-9.42305369,4.45570200,-6.17938800
-9.41665369,-0.01525925,-6.08935800
-9.41025369,4.45570200,-6.17938800
-9.40385369,4.45570200,-6.17938800
-9.39745369,4.45570200,-6.08935800
-9.39105369,13.42814000,-6.17938800
-9.38465369,17.91437000,-6.17938800
-9.37825369,13.42814000,-6.08935800
-9.37185369,22.38533000,-6.17938800
-9.36545369,22.38533000,-6.17938800
-9.35905369,17.91437000,-6.17938800
-9.35265369,26.87155000,-6.17938800
-9.34625369,22.38533000,-6.17938800
-9.33985369,22.38533000,-6.08935800
-9.33345369,26.87155000,-6.17938800
-9.32705369,22.38533000,-6.08935800
-9.32065369,17.91437000,-6.17938800
-9.31425369,22.38533000,-6.08935800
-9.30785369,13.42814000,-6.17938800
-9.30145369,13.42814000,-6.17938800
-9.29505369,13.42814000,-6.08935800
-9.28865369,4.45570200,-6.17938800
-9.28225369,4.45570200,-6.17938800
-9.27585369,8.94192300,-6.17938800
-9.26945369,4.45570200,-6.08935800
-9.26305369,13.42814000,-6.17938800
-9.25665370,17.91437000,-6.17938800
-9.25025370,17.91437000,-6.17938800
-9.24385370,22.38533000,-6.08935800
-9.23745370,26.87155000,-6.08935800
-9.23105370,22.38533000,-6.08935800
-9.22465370,26.87155000,-6.08935800
-9.21825370,35.82873000,-6.08935800
-9.21185370,35.82873000,-6.08935800
-9.20545370,44.78591000,-6.08935800
-9.19905370,44.78591000,-6.08935800
-9.19265370,40.29969000,-6.08935800
-9.18625370,40.29969000,-6.08935800
-9.17985370,31.35777000,-6.08935800
-9.17345370,22.38533000,-6.08935800
-9.16705370,22.38533000,-6.08935800
-9.16065370,13.42814000,-6.08935800
-9.15425370,8.94192300,-6.08935800
-9.14785370,17.91437000,-6.08935800
-9.14145370,13.42814000,-6.08935800
-9.13505370,13.42814000,-6.17938800
-9.12865370,17.91437000,-6.17938800
-9.12225370,13.42814000,-6.08935800
-9.11585370,13.42814000,-6.08935800
-9.10945370,22.38533000,-6.08935800
-9.10305370,17.91437000,-6.08935800
-9.09665370,17.91437000,-6.08935800
-9.09025370,22.38533000,-6.08935800
-9.08385371,17.91437000,-6.08935800
-9.07745371,13.42814000,-6.08935800
-9.07105371,17.91437000,-6.08935800
-9.06465371,13.42814000,-6.08935800
-9.05825371,17.91437000,-6.08935800
-9.05185371,22.38533000,-6.08935800
-9.04545371,13.42814000,-6.08935800
-9.03905371,17.91437000,-6.08935800
-9.03265371,17.91437000,-6.08935800
-9.02625371,13.42814000,-6.08935800
-9.01985371,17.91437000,-6.08935800
-9.01345371,22.38533000,-6.08935800
