Area (mm^2),Period (s),Density (g/mm^3),Period (s),,Thickness (mm),Period (s),Side Length (mm),Period (s)
10.00789261,-0.349557476,-6.762789509,-0.33477368,1.101940079,-0.169602784,5.003946306,-0.350266948
9.400960732,-0.474815186,-6.909957703,-0.346017649,1.611435915,-0.200281882,4.700480366,-0.474815186
8.050703381,-0.837017551,-6.712188495,-0.354534379,2.074429,-0.180922536,4.025351691,-0.838172953
7.783640596,-0.862749965,,,2.308567165,-0.18452398,3.891820298,-0.862749965
8.496990484,-0.750776293,,,2.481567749,-0.190555362,4.248495242,-0.750776293
