Time,Channel A,Channel B
(ms),(mV),(V)

-10.00986528,1.67851800,-6.17938800
-10.00346528,7.04367200,-6.08935800
-9.99706528,12.40883000,-6.17938800
-9.99066528,10.62044000,-6.17938800
-9.98426528,8.83205600,-6.17938800
-9.97786528,14.19721000,-6.17938800
-9.97146528,12.40883000,-6.17938800
-9.96506528,7.04367200,-6.17938800
-9.95866528,7.04367200,-6.17938800
-9.95226528,7.04367200,-6.17938800
-9.94586528,1.67851800,-6.17938800
-9.93946528,-0.10986660,-6.17938800
-9.93306528,5.25528700,-6.17938800
-9.92666528,8.83205600,-6.17938800
-9.92026528,8.83205600,-6.17938800
-9.91386528,12.40883000,-6.17938800
-9.90746528,15.98559000,-6.17938800
-9.90106528,14.19721000,-6.17938800
-9.89466528,12.40883000,-6.17938800
-9.88826528,19.56236000,-6.17938800
-9.88186528,23.13913000,-6.17938800
-9.87546528,21.35075000,-6.17938800
-9.86906528,21.35075000,-6.17938800
-9.86266529,26.71590000,-6.17938800
-9.85626529,24.92752000,-6.17938800
-9.84986529,26.71590000,-6.17938800
-9.84346529,33.87555000,-6.17938800
-9.83706529,35.66393000,-6.17938800
-9.83066529,33.87555000,-6.17938800
-9.82426529,35.66393000,-6.17938800
-9.81786529,35.66393000,-6.17938800
-9.81146529,30.29267000,-6.17938800
-9.80506529,26.71590000,-6.17938800
-9.79866529,30.29267000,-6.17938800
-9.79226529,30.29267000,-6.17938800
-9.78586529,23.13913000,-6.17938800
-9.77946529,23.13913000,-6.17938800
-9.77306529,21.35075000,-6.17938800
-9.76666529,15.98559000,-6.17938800
-9.76026529,8.83205600,-6.17938800
-9.75386529,8.83205600,-6.17938800
-9.74746529,10.62044000,-6.17938800
-9.74106529,5.25528700,-6.17938800
-9.73466529,5.25528700,-6.17938800
-9.72826529,12.40883000,-6.17938800
-9.72186529,12.40883000,-6.17938800
-9.71546529,10.62044000,-6.17938800
-9.70906529,15.98559000,-6.17938800
-9.70266529,19.56236000,-6.17938800
-9.69626530,19.56236000,-6.17938800
-9.68986530,23.13913000,-6.17938800
-9.68346530,30.29267000,-6.17938800
-9.67706530,32.08716000,-6.17938800
-9.67066530,32.08716000,-6.17938800
-9.66426530,37.45232000,-6.17938800
-9.65786530,37.45232000,-6.17938800
-9.65146530,33.87555000,-6.17938800
-9.64506530,32.08716000,-6.17938800
-9.63866530,35.66393000,-6.17938800
-9.63226530,32.08716000,-6.17938800
-9.62586530,30.29267000,-6.17938800
-9.61946530,28.50429000,-6.17938800
-9.61306530,28.50429000,-6.17938800
-9.60666530,21.35075000,-6.17938800
-9.60026530,17.77398000,-6.17938800
-9.59386530,17.77398000,-6.17938800
-9.58746530,14.19721000,-6.17938800
-9.58106530,7.04367200,-6.17938800
-9.57466530,7.04367200,-6.17938800
-9.56826530,7.04367200,-6.17938800
-9.56186530,1.67851800,-6.17938800
-9.55546530,-1.89825100,-6.17938800
-9.54906530,1.67851800,-6.17938800
-9.54266530,-1.89825100,-6.17938800
-9.53626530,-7.26950900,-6.17938800
-9.52986531,-1.89825100,-6.17938800
-9.52346531,-1.89825100,-6.17938800
-9.51706531,-3.69274000,-6.17938800
-9.51066531,-0.10986660,-6.08935800
-9.50426531,8.83205600,-6.17938800
-9.49786531,12.40883000,-6.17938800
-9.49146531,7.04367200,-6.17938800
-9.48506531,12.40883000,-6.17938800
-9.47866531,14.19721000,-6.17938800
-9.47226531,12.40883000,-6.17938800
-9.46586531,12.40883000,-6.17938800
-9.45946531,19.56236000,-6.17938800
-9.45306531,23.13913000,-6.17938800
-9.44666531,24.92752000,-6.17938800
-9.44026531,30.29267000,-6.17938800
-9.43386531,33.87555000,-6.17938800
-9.42746531,32.08716000,-6.08935800
-9.42106531,30.29267000,-6.17938800
-9.41466531,33.87555000,-6.17938800
-9.40826531,28.50429000,-6.17938800
-9.40186531,23.13913000,-6.17938800
-9.39546531,21.35075000,-6.17938800
-9.38906531,21.35075000,-6.17938800
-9.38266531,15.98559000,-6.17938800
-9.37626531,10.62044000,-6.17938800
-9.36986531,15.98559000,-6.17938800
-9.36346531,15.98559000,-6.17938800
-9.35706532,14.19721000,-6.17938800
-9.35066532,14.19721000,-6.17938800
-9.34426532,17.77398000,-6.17938800
-9.33786532,14.19721000,-6.17938800
-9.33146532,12.40883000,-6.08935800
-9.32506532,17.77398000,-6.17938800
-9.31866532,17.77398000,-6.17938800
-9.31226532,15.98559000,-6.17938800
-9.30586532,17.77398000,-6.17938800
-9.29946532,23.13913000,-6.17938800
-9.29306532,23.13913000,-6.08935800
-9.28666532,19.56236000,-6.17938800
-9.28026532,24.92752000,-6.08935800
-9.27386532,24.92752000,-6.08935800
-9.26746532,21.35075000,-6.08935800
-9.26106532,23.13913000,-6.17938800
-9.25466532,26.71590000,-6.17938800
-9.24826532,26.71590000,-6.08935800
-9.24186532,24.92752000,-6.08935800
-9.23546532,28.50429000,-6.08935800
-9.22906532,28.50429000,-6.17938800
-9.22266532,23.13913000,-6.08935800
-9.21626532,24.92752000,-6.08935800
-9.20986532,26.71590000,-6.17938800
-9.20346532,23.13913000,-6.08935800
-9.19706532,17.77398000,-6.08935800
-9.19066533,19.56236000,-6.17938800
-9.18426533,19.56236000,-6.08935800
-9.17786533,14.19721000,-6.08935800
-9.17146533,12.40883000,-6.08935800
-9.16506533,15.98559000,-6.08935800
-9.15866533,14.19721000,-6.08935800
-9.15226533,14.19721000,-6.08935800
-9.14586533,21.35075000,-6.17938800
-9.13946533,26.71590000,-6.08935800
-9.13306533,24.92752000,-6.17938800
-9.12666533,28.50429000,-6.17938800
-9.12026533,35.66393000,-6.08935800
-9.11386533,35.66393000,-6.17938800
-9.10746533,35.66393000,-6.08935800
-9.10106533,41.02908000,-6.17938800
-9.09466533,42.81747000,-6.08935800
-9.08826533,37.45232000,-6.08935800
-9.08186533,35.66393000,-6.08935800
-9.07546533,37.45232000,-6.08935800
-9.06906533,30.29267000,-6.08935800
-9.06266533,23.13913000,-6.08935800
-9.05626533,23.13913000,-6.08935800
-9.04986533,19.56236000,-6.08935800
-9.04346533,8.83205600,-6.08935800
-9.03706533,5.25528700,-6.08935800
-9.03066533,5.25528700,-6.08935800
-9.02426534,1.67851800,-6.08935800
-9.01786534,1.67851800,-6.08935800
-9.01146534,7.04367200,-6.08935800
