Time,Channel A,Channel B
(ms),(mV),(V)

-10.01228765,0.91555530,-6.17938800
-10.00588765,7.22983500,-6.17938800
-9.99948765,6.32648700,-6.17938800
-9.99308765,9.93377500,-6.17938800
-9.98668765,8.13013100,-6.17938800
-9.98028765,8.13013100,-6.17938800
-9.97388765,7.22983500,-6.17938800
-9.96748765,2.71919900,-6.17938800
-9.96108765,7.22983500,-6.17938800
-9.95468765,5.42619100,-6.17938800
-9.94828765,9.03042700,-6.17938800
-9.94188765,7.22983500,-6.17938800
-9.93548765,9.03042700,-6.17938800
-9.92908765,9.93377500,-6.17938800
-9.92268765,4.52284300,-6.17938800
-9.91628765,9.03042700,-6.17938800
-9.90988765,5.42619100,-6.17938800
-9.90348765,9.03042700,-6.17938800
-9.89708765,6.32648700,-6.17938800
-9.89068765,8.13013100,-6.17938800
-9.88428765,10.83407000,-6.17938800
-9.87788765,7.22983500,-6.17938800
-9.87148765,10.83407000,-6.17938800
-9.86508766,9.03042700,-6.17938800
-9.85868766,13.54106000,-6.17938800
-9.85228766,10.83407000,-6.17938800
-9.84588766,11.73742000,-6.17938800
-9.83948766,16.24805000,-6.17938800
-9.83308766,11.73742000,-6.17938800
-9.82668766,14.44136000,-6.17938800
-9.82028766,10.83407000,-6.17938800
-9.81388766,16.24805000,-6.17938800
-9.80748766,11.73742000,-6.17938800
-9.80108766,11.73742000,-6.17938800
-9.79468766,16.24805000,-6.17938800
-9.78828766,9.93377500,-6.17938800
-9.78188766,11.73742000,-6.17938800
-9.77548766,10.83407000,-6.17938800
-9.76908766,12.63772000,-6.17938800
-9.76268766,10.83407000,-6.17938800
-9.75628766,9.03042700,-6.17938800
-9.74988766,15.34471000,-6.17938800
-9.74348766,9.93377500,-6.17938800
-9.73708766,12.63772000,-6.17938800
-9.73068766,11.73742000,-6.17938800
-9.72428766,15.34471000,-6.17938800
-9.71788766,15.34471000,-6.17938800
-9.71148766,13.54106000,-6.17938800
-9.70508766,18.05170000,-6.17938800
-9.69868767,14.44136000,-6.17938800
-9.69228767,18.05170000,-6.17938800
-9.68588767,18.05170000,-6.17938800
-9.67948767,22.56233000,-6.17938800
-9.67308767,21.65899000,-6.17938800
-9.66668767,18.05170000,-6.17938800
-9.66028767,21.65899000,-6.17938800
-9.65388767,15.34471000,-6.17938800
-9.64748767,16.24805000,-6.17938800
-9.64108767,12.63772000,-6.17938800
-9.63468767,13.54106000,-6.17938800
-9.62828767,11.73742000,-6.17938800
-9.62188767,8.13013100,-6.17938800
-9.61548767,12.63772000,-6.17938800
-9.60908767,9.93377500,-6.17938800
-9.60268767,12.63772000,-6.17938800
-9.59628767,9.93377500,-6.17938800
-9.58988767,13.54106000,-6.17938800
-9.58348767,13.54106000,-6.17938800
-9.57708767,8.13013100,-6.08935800
-9.57068767,11.73742000,-6.17938800
-9.56428767,9.93377500,-6.17938800
-9.55788767,10.83407000,-6.17938800
-9.55148767,7.22983500,-6.17938800
-9.54508767,8.13013100,-6.08935800
-9.53868767,8.13013100,-6.17938800
-9.53228768,4.52284300,-6.17938800
-9.52588768,8.13013100,-6.17938800
-9.51948768,4.52284300,-6.17938800
-9.51308768,7.22983500,-6.17938800
-9.50668768,3.62254700,-6.17938800
-9.50028768,5.42619100,-6.17938800
-9.49388768,8.13013100,-6.17938800
-9.48748768,3.62254700,-6.17938800
-9.48108768,8.13013100,-6.17938800
-9.47468768,6.32648700,-6.17938800
-9.46828768,10.83407000,-6.17938800
-9.46188768,8.13013100,-6.17938800
-9.45548768,9.03042700,-6.17938800
-9.44908768,11.73742000,-6.17938800
-9.44268768,6.32648700,-6.17938800
-9.43628768,7.22983500,-6.17938800
-9.42988768,2.71919900,-6.08935800
-9.42348768,5.42619100,-6.08935800
-9.41708768,0.91555530,-6.17938800
-9.41068768,0.01220740,-6.17938800
-9.40428768,5.42619100,-6.17938800
-9.39788768,0.91555530,-6.08935800
-9.39148768,3.62254700,-6.08935800
-9.38508768,2.71919900,-6.17938800
-9.37868768,7.22983500,-6.17938800
-9.37228768,5.42619100,-6.17938800
-9.36588768,5.42619100,-6.17938800
-9.35948769,10.83407000,-6.17938800
-9.35308769,6.32648700,-6.17938800
-9.34668769,9.03042700,-6.17938800
-9.34028769,8.13013100,-6.17938800
-9.33388769,10.83407000,-6.08935800
-9.32748769,7.22983500,-6.17938800
-9.32108769,2.71919900,-6.08935800
-9.31468769,5.42619100,-6.17938800
-9.30828769,-0.88808860,-6.17938800
-9.30188769,0.01220740,-6.17938800
-9.29548769,-1.79143600,-6.08935800
-9.28908769,2.71919900,-6.08935800
-9.28268769,3.62254700,-6.17938800
-9.27628769,3.62254700,-6.08935800
-9.26988769,11.73742000,-6.17938800
-9.26348769,9.03042700,-6.08935800
-9.25708769,12.63772000,-6.17938800
-9.25068769,10.83407000,-6.17938800
-9.24428769,15.34471000,-6.08935800
-9.23788769,13.54106000,-6.17938800
-9.23148769,9.03042700,-6.17938800
-9.22508769,14.44136000,-6.08935800
-9.21868769,10.83407000,-6.17938800
-9.21228769,11.73742000,-6.08935800
-9.20588769,8.13013100,-6.08935800
-9.19948769,10.83407000,-6.08935800
-9.19308770,10.83407000,-6.08935800
-9.18668770,6.32648700,-6.08935800
-9.18028770,12.63772000,-6.08935800
-9.17388770,9.93377500,-6.08935800
-9.16748770,13.54106000,-6.08935800
-9.16108770,11.73742000,-6.08935800
-9.15468770,12.63772000,-6.08935800
-9.14828770,14.44136000,-6.08935800
-9.14188770,10.83407000,-6.08935800
-9.13548770,15.34471000,-6.08935800
-9.12908770,11.73742000,-6.08935800
-9.12268770,14.44136000,-6.08935800
-9.11628770,10.83407000,-6.08935800
-9.10988770,11.73742000,-6.08935800
-9.10348770,12.63772000,-6.08935800
-9.09708770,6.32648700,-6.08935800
-9.09068770,8.13013100,-6.08935800
-9.08428770,3.62254700,-6.08935800
-9.07788770,5.42619100,-6.08935800
-9.07148770,1.81890300,-6.08935800
-9.06508770,3.62254700,-6.08935800
-9.05868770,9.03042700,-6.08935800
-9.05228770,5.42619100,-6.08935800
-9.04588770,10.83407000,-6.08935800
-9.03948770,9.03042700,-6.08935800
-9.03308770,12.63772000,-6.08935800
-9.02668771,8.13013100,-6.08935800
-9.02028771,6.32648700,-6.08935800
-9.01388771,9.93377500,-6.08935800
