Time,Channel A,Channel B
(ms),(mV),(V)

-10.01153514,5.42619100,-6.17938800
-10.00513514,0.01220740,-6.17938800
-9.99873514,4.52284300,-6.17938800
-9.99233514,0.91555530,-6.17938800
-9.98593514,4.52284300,-6.17938800
-9.97953514,1.81890300,-6.17938800
-9.97313514,-1.79143600,-6.17938800
-9.96673514,3.62254700,-6.17938800
-9.96033514,-2.69173300,-6.17938800
-9.95393514,1.81890300,-6.17938800
-9.94753514,-2.69173300,-6.17938800
-9.94113514,-1.79143600,-6.17938800
-9.93473514,-0.88808860,-6.17938800
-9.92833514,-6.30207200,-6.17938800
-9.92193514,-0.88808860,-6.17938800
-9.91553514,-5.39872500,-6.17938800
-9.90913514,-1.79143600,-6.17938800
-9.90273514,-5.39872500,-6.17938800
-9.89633514,-3.59508000,-6.17938800
-9.88993515,-1.79143600,-6.17938800
-9.88353515,-7.20236800,-6.17938800
-9.87713515,-1.79143600,-6.17938800
-9.87073515,-5.39872500,-6.17938800
-9.86433515,-1.79143600,-6.17938800
-9.85793515,-4.49537700,-6.17938800
-9.85153515,-3.59508000,-6.17938800
-9.84513515,0.91555530,-6.17938800
-9.83873515,-2.69173300,-6.17938800
-9.83233515,1.81890300,-6.17938800
-9.82593515,-1.79143600,-6.17938800
-9.81953515,1.81890300,-6.17938800
-9.81313515,-0.88808860,-6.17938800
-9.80673515,-2.69173300,-6.17938800
-9.80033515,0.91555530,-6.17938800
-9.79393515,-5.39872500,-6.17938800
-9.78753515,0.01220740,-6.17938800
-9.78113515,-2.69173300,-6.17938800
-9.77473515,3.62254700,-6.17938800
-9.76833515,2.71919900,-6.17938800
-9.76193515,1.81890300,-6.17938800
-9.75553515,7.22983500,-6.17938800
-9.74913515,1.81890300,-6.17938800
-9.74273515,5.42619100,-6.17938800
-9.73633515,0.91555530,-6.17938800
-9.72993515,1.81890300,-6.17938800
-9.72353515,0.91555530,-6.17938800
-9.71713516,-0.88808860,-6.17938800
-9.71073516,4.52284300,-6.17938800
-9.70433516,0.91555530,-6.17938800
-9.69793516,5.42619100,-6.17938800
-9.69153516,1.81890300,-6.17938800
-9.68513516,5.42619100,-6.17938800
-9.67873516,3.62254700,-6.17938800
-9.67233516,0.01220740,-6.17938800
-9.66593516,5.42619100,-6.17938800
-9.65953516,-0.88808860,-6.17938800
-9.65313516,4.52284300,-6.17938800
-9.64673516,1.81890300,-6.17938800
-9.64033516,3.62254700,-6.17938800
-9.63393516,4.52284300,-6.17938800
-9.62753516,-0.88808860,-6.17938800
-9.62113516,3.62254700,-6.17938800
-9.61473516,-1.79143600,-6.17938800
-9.60833516,0.01220740,-6.17938800
-9.60193516,-1.79143600,-6.17938800
-9.59553516,0.01220740,-6.17938800
-9.58913516,1.81890300,-6.17938800
-9.58273516,-1.79143600,-6.17938800
-9.57633516,3.62254700,-6.17938800
-9.56993516,-0.88808860,-6.17938800
-9.56353516,3.62254700,-6.17938800
-9.55713516,-1.79143600,-6.17938800
-9.55073517,1.81890300,-6.17938800
-9.54433517,3.62254700,-6.17938800
-9.53793517,-3.59508000,-6.17938800
-9.53153517,0.91555530,-6.17938800
-9.52513517,-2.69173300,-6.17938800
-9.51873517,2.71919900,-6.17938800
-9.51233517,0.91555530,-6.17938800
-9.50593517,1.81890300,-6.17938800
-9.49953517,3.62254700,-6.17938800
-9.49313517,0.01220740,-6.17938800
-9.48673517,5.42619100,-6.17938800
-9.48033517,0.01220740,-6.17938800
-9.47393517,3.62254700,-6.17938800
-9.46753517,0.91555530,-6.17938800
-9.46113517,0.01220740,-6.17938800
-9.45473517,6.32648700,-6.17938800
-9.44833517,2.71919900,-6.17938800
-9.44193517,7.22983500,-6.17938800
-9.43553517,4.52284300,-6.17938800
-9.42913517,8.13013100,-6.17938800
-9.42273517,5.42619100,-6.17938800
-9.41633517,4.52284300,-6.17938800
-9.40993517,9.03042700,-6.08935800
-9.40353517,1.81890300,-6.17938800
-9.39713517,5.42619100,-6.17938800
-9.39073517,1.81890300,-6.17938800
-9.38433518,5.42619100,-6.17938800
-9.37793518,3.62254700,-6.17938800
-9.37153518,0.91555530,-6.08935800
-9.36513518,7.22983500,-6.17938800
-9.35873518,0.91555530,-6.08935800
-9.35233518,3.62254700,-6.17938800
-9.34593518,0.01220740,-6.17938800
-9.33953518,1.81890300,-6.08935800
-9.33313518,1.81890300,-6.08935800
-9.32673518,-1.79143600,-6.17938800
-9.32033518,4.52284300,-6.17938800
-9.31393518,0.91555530,-6.17938800
-9.30753518,5.42619100,-6.17938800
-9.30113518,3.62254700,-6.17938800
-9.29473518,5.42619100,-6.17938800
-9.28833518,5.42619100,-6.17938800
-9.28193518,0.01220740,-6.17938800
-9.27553518,5.42619100,-6.17938800
-9.26913518,-0.88808860,-6.17938800
-9.26273518,3.62254700,-6.17938800
-9.25633518,0.91555530,-6.08935800
-9.24993518,4.52284300,-6.08935800
-9.24353518,7.22983500,-6.17938800
-9.23713518,3.62254700,-6.08935800
-9.23073518,9.03042700,-6.17938800
-9.22433518,5.42619100,-6.17938800
-9.21793519,7.22983500,-6.17938800
-9.21153519,2.71919900,-6.17938800
-9.20513519,3.62254700,-6.08935800
-9.19873519,7.22983500,-6.17938800
-9.19233519,0.91555530,-6.08935800
-9.18593519,5.42619100,-6.08935800
-9.17953519,1.81890300,-6.08935800
-9.17313519,4.52284300,-6.08935800
-9.16673519,2.71919900,-6.08935800
-9.16033519,1.81890300,-6.08935800
-9.15393519,6.32648700,-6.08935800
-9.14753519,0.01220740,-6.08935800
-9.14113519,7.22983500,-6.08935800
-9.13473519,0.91555530,-6.08935800
-9.12833519,7.22983500,-6.08935800
-9.12193519,4.52284300,-6.17938800
-9.11553519,3.62254700,-6.08935800
-9.10913519,7.22983500,-6.17938800
-9.10273519,3.62254700,-6.08935800
-9.09633519,9.03042700,-6.08935800
-9.08993519,6.32648700,-6.08935800
-9.08353519,9.93377500,-6.17938800
-9.07713519,9.93377500,-6.08935800
-9.07073519,7.22983500,-6.08935800
-9.06433519,11.73742000,-6.08935800
-9.05793519,4.52284300,-6.08935800
-9.05153519,7.22983500,-6.08935800
-9.04513520,3.62254700,-6.08935800
-9.03873520,5.42619100,-6.17938800
-9.03233520,4.52284300,-6.17938800
-9.02593520,1.81890300,-6.08935800
