Time,Channel A,Channel B
(ms),(mV),(V)

-10.00969298,13.54106000,-6.17938800
-10.00329298,16.24805000,-6.17938800
-9.99689298,17.14835000,-6.17938800
-9.99049298,14.44136000,-6.17938800
-9.98409298,14.44136000,-6.17938800
-9.97769298,10.83407000,-6.17938800
-9.97129298,5.42619100,-6.17938800
-9.96489298,1.81890300,-6.17938800
-9.95849298,2.71919900,-6.17938800
-9.95209299,3.62254700,-6.17938800
-9.94569299,3.62254700,-6.17938800
-9.93929299,6.32648700,-6.17938800
-9.93289299,9.03042700,-6.17938800
-9.92649299,9.93377500,-6.17938800
-9.92009299,10.83407000,-6.17938800
-9.91369299,12.63772000,-6.17938800
-9.90729299,11.73742000,-6.17938800
-9.90089299,9.93377500,-6.17938800
-9.89449299,11.73742000,-6.17938800
-9.88809299,10.83407000,-6.17938800
-9.88169299,8.13013100,-6.17938800
-9.87529299,6.32648700,-6.17938800
-9.86889299,5.42619100,-6.17938800
-9.86249299,0.91555530,-6.17938800
-9.85609299,-4.49537700,-6.17938800
-9.84969299,-7.20236800,-6.17938800
-9.84329299,-13.51665000,-6.17938800
-9.83689299,-18.02728000,-6.17938800
-9.83049299,-20.73428000,-6.17938800
-9.82409299,-19.83093000,-6.17938800
-9.81769299,-20.73428000,-6.17938800
-9.81129299,-18.02728000,-6.17938800
-9.80489299,-12.61330000,-6.17938800
-9.79849299,-8.10571600,-6.17938800
-9.79209299,-6.30207200,-6.17938800
-9.78569300,-3.59508000,-6.17938800
-9.77929300,-3.59508000,-6.17938800
-9.77289300,-7.20236800,-6.17938800
-9.76649300,-7.20236800,-6.17938800
-9.76009300,-8.10571600,-6.17938800
-9.75369300,-7.20236800,-6.17938800
-9.74729300,-7.20236800,-6.17938800
-9.74089300,-3.59508000,-6.17938800
-9.73449300,-1.79143600,-6.17938800
-9.72809300,-1.79143600,-6.17938800
-9.72169300,-1.79143600,-6.17938800
-9.71529300,-0.88808860,-6.17938800
-9.70889300,-3.59508000,-6.17938800
-9.70249300,-9.00601200,-6.17938800
-9.69609300,-7.20236800,-6.17938800
-9.68969300,-9.00601200,-6.17938800
-9.68329300,-10.80966000,-6.17938800
-9.67689300,-7.20236800,-6.08935800
-9.67049300,-4.49537700,-6.17938800
-9.66409300,-3.59508000,-6.08935800
-9.65769300,-0.88808860,-6.17938800
-9.65129300,4.52284300,-6.17938800
-9.64489300,4.52284300,-6.17938800
-9.63849300,0.91555530,-6.08935800
-9.63209300,1.81890300,-6.17938800
-9.62569300,1.81890300,-6.17938800
-9.61929301,-1.79143600,-6.08935800
-9.61289301,-2.69173300,-6.17938800
-9.60649301,-1.79143600,-6.08935800
-9.60009301,-4.49537700,-6.17938800
-9.59369301,-7.20236800,-6.17938800
-9.58729301,-5.39872500,-6.08935800
-9.58089301,-4.49537700,-6.17938800
-9.57449301,-3.59508000,-6.08935800
-9.56809301,1.81890300,-6.08935800
-9.56169301,4.52284300,-6.08935800
-9.55529301,4.52284300,-6.17938800
-9.54889301,8.13013100,-6.17938800
-9.54249301,11.73742000,-6.08935800
-9.53609301,13.54106000,-6.08935800
-9.52969301,10.83407000,-6.08935800
-9.52329301,9.93377500,-6.08935800
-9.51689301,7.22983500,-6.08935800
-9.51049301,1.81890300,-6.08935800
-9.50409301,-0.88808860,-6.17938800
-9.49769301,1.81890300,-6.08935800
-9.49129301,2.71919900,-6.08935800
-9.48489301,7.22983500,-6.08935800
-9.47849301,10.83407000,-6.08935800
-9.47209301,11.73742000,-6.08935800
-9.46569301,8.13013100,-6.08935800
-9.45929301,9.03042700,-6.08935800
-9.45289301,9.03042700,-6.17938800
-9.44649302,6.32648700,-6.08935800
-9.44009302,3.62254700,-6.08935800
-9.43369302,4.52284300,-6.08935800
-9.42729302,3.62254700,-6.08935800
-9.42089302,2.71919900,-6.08935800
-9.41449302,6.32648700,-6.08935800
-9.40809302,9.03042700,-6.08935800
-9.40169302,9.03042700,-6.08935800
-9.39529302,10.83407000,-6.08935800
-9.38889302,12.63772000,-6.17938800
-9.38249302,8.13013100,-6.08935800
-9.37609302,2.71919900,-6.08935800
-9.36969302,4.52284300,-6.08935800
-9.36329302,5.42619100,-6.08935800
-9.35689302,7.22983500,-6.08935800
-9.35049302,9.93377500,-6.08935800
-9.34409302,13.54106000,-6.08935800
-9.33769302,12.63772000,-6.08935800
-9.33129302,12.63772000,-6.08935800
-9.32489302,12.63772000,-6.08935800
-9.31849302,12.63772000,-6.08935800
-9.31209302,10.83407000,-6.08935800
-9.30569302,12.63772000,-6.08935800
-9.29929302,9.93377500,-6.08935800
-9.29289302,7.22983500,-6.08935800
-9.28649302,3.62254700,-6.08935800
-9.28009303,4.52284300,-6.08935800
-9.27369303,4.52284300,-6.08935800
-9.26729303,3.62254700,-6.08935800
-9.26089303,3.62254700,-6.08935800
-9.25449303,3.62254700,-6.08935800
-9.24809303,0.91555530,-6.08935800
-9.24169303,0.01220740,-6.08935800
-9.23529303,1.81890300,-6.08935800
-9.22889303,0.01220740,-6.08935800
-9.22249303,1.81890300,-6.08935800
-9.21609303,3.62254700,-6.08935800
-9.20969303,6.32648700,-5.99902300
-9.20329303,5.42619100,-6.08935800
-9.19689303,7.22983500,-5.99902300
-9.19049303,4.52284300,-6.08935800
-9.18409303,0.91555530,-5.99902300
-9.17769303,-0.88808860,-6.08935800
-9.17129303,-1.79143600,-6.08935800
-9.16489303,-3.59508000,-5.99902300
-9.15849303,-4.49537700,-5.99902300
-9.15209303,-3.59508000,-5.99902300
-9.14569303,-6.30207200,-6.08935800
-9.13929303,-10.80966000,-5.99902300
-9.13289303,-11.71300000,-5.99902300
-9.12649303,-11.71300000,-6.08935800
-9.12009303,-12.61330000,-5.99902300
-9.11369304,-12.61330000,-5.99902300
-9.10729304,-7.20236800,-6.08935800
-9.10089304,-6.30207200,-6.08935800
-9.09449304,-2.69173300,-5.99902300
-9.08809304,0.91555530,-6.08935800
-9.08169304,4.52284300,-6.08935800
-9.07529304,5.42619100,-5.99902300
-9.06889304,6.32648700,-5.99902300
-9.06249304,7.22983500,-5.99902300
-9.05609304,2.71919900,-5.99902300
-9.04969304,-0.88808860,-5.99902300
-9.04329304,-0.88808860,-5.99902300
-9.03689304,0.01220740,-6.08935800
-9.03049304,-1.79143600,-5.99902300
